gvkey,execid,datadate,fyear,FamaFrench_Ind12,FamaFrench_Ind48,press_career_educ,CEOpos_NumJobs_NumInd,credentials_experiences,revenue_residual,high_optimism,low_optimism,insider,size_LogTotalAsset,size_NumEmp,num_seg,entropy,rnd,Num_RRCP_Provisions,fortune_mac_ranking,firm_prestige,salegr,revenue_fitted,l_totalcomp,l_currcomp,wealth,tot_yr_comp,Prof_CEO_Dummy,tot_yr_comp_net,age,gender,tenure,l_tenure,capital_exp,leverage,cash,dividend_payout,cash_flow,StockReturn_SD,CashFlow_SD,roa,adj_roa,oroa,adj_oroa,oros,adj_oros,roe,adj_roe,annual_StockReturn,Tobin_Q,Tobin_Qf
"151630","59359",31dec2013,2013,"Healthcare, Medical Equipment, and Drugs","Pharmaceutical Products",,,,-.0232231,0,,,4.622941,.17,1,0,1.763504,,,,.1225526,.24661,,6.117699,63710.52,34310.87,,31869.34,41,"MALE",1124,7.025538,.0225752,.4889531,.7024255,0,-.808032,.0257527,.22269945,-.8200859,-.8697723,-.8200859,-.8697723,-1.523339,-1.6115,-.0486234,-.0695677,-.4051491,18.06247,18.06247
"152149","33256",,2013,"Finance","Insurance",,-.9253097,,,,,,8.007346,8.199999999999999,,,0,,,,.186541,,16.19135,6.956545,168482.4,36151.38,.0051037,-30632.23,54,"MALE",6574,8.79103,.032651,.2613648,.5457814,0,.0452157,.0257527,.01067861,.0149287,-.0136525,.0176257,-.0109555,.008033,-.0826715,.0332048,-.0442216,.5214286,1.233272,1.233272
"152249","22918",,2013,"Finance","Insurance",,.0586113,,,,,,9.102546,.92,,,0,,,,-.0086204,,17.64469,-2.813411,120592.2,1642.377,.0004472,1642.377,61,"MALE",217,5.384495,.0027801,.0587515,.1104356,.0062301,.0371085,.0257527,.03033168,.0347417,.0061604,.0347417,.0061604,.1464472,.0557426,.1198231,.0423967,.0624782,1.016326,1.016326
"153130","43061",,2013,"Finance","Insurance",,,,,,,,9.885058,1.2,,,0,,,,.0137409,,15.11123,7.003066,28117.76,12322.28,.0001094,1616.29,55,"MALE",607,6.410175,0,.0507189,.0891856,.0060603,.0371635,.0257527,.01796528,.0370498,.0084685,.0370498,.0084685,.173356,.0826514,.1396768,.0622505,.0428226,1.000921,1.000921
"153813","36504",,2013,"Finance","Trading",,-.6743216,,,0,,1,5.488102,.373,,,.2517419,,,,.1013201,,,6.214608,5009.899,3708.777,.0000859,2958.413,45,"MALE",4504,8.412943,.0114393,.1240705,.2937535,0,.1288431,.0257527,.06862526,.0651577,.0493226,.0651577,.0414743,.1258909,-.0351237,.0381347,.0067013,.4403752,1.951327,1.951327
"154039","28638",31dec2013,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Computers",,-.3570611,,.0006173,1,1,1,6.997532,1.029,4,,.0636433,,,,.089322,.32485,,6.596463,20095.31,-6202.395,.0004459,-9545.578,56,"MALE",4323,8.371936,.0165001,0,.2268463,0,.0805088,.0257527,.02889222,.0504758,-.0014648,.0504758,-.0014648,.0403152,-.0116237,.0455019,.0136821,.0812831,1.40197,1.40197
"154357","24878",31dec2013,2013,"Oil, Gas, and Coal Extraction and Products","Petroleum and Natural Gas",,.6121107,,-.0087856,,,,9.145994,1.001,4,,0,,,,.0624947,.3945,15.69975,6.708288,19775.3,7090.617,.0001256,384.6455,54,"MALE",1309,7.177783,.1709112,.3293661,.0012691,.001525,.1287966,.0257527,.01233443,.0169994,-.026201,.0169994,-.0262317,.0542953,-.0411393,.0290702,-.0144586,-.3599378,1.058238,1.058238
"154758","13815",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Transportation",,,,-.0925149,0,,,6.051519,8.547000000000001,3,,0,,,,.0395355,.21208,,6.629174,1762.686,756.857,.000103,756.857,70,"MALE",238,5.476463,.0239737,.2907538,.2419425,0,.0807754,.0257527,.01287244,.0457625,-.0027527,.0457625,-.0027527,.0173139,-.0300975,.0558949,.0087473,.4270606,1.458231,1.458231
"155393","56267",31dec2013,2013,"Oil, Gas, and Coal Extraction and Products","Petroleum and Natural Gas",,,,.0426888,,,,9.086303,.958,1,0,0,,,,.0596389,.48086,16.12781,6.652863,46502.67,12493.26,.0001393,12123.88,66,"MALE",4382,8.385489,.3190191,.3004294,.0791829,0,.1527052,.0257527,.03782075,.0414395,-.0017608,.0414395,-.0017916,.1357606,.0403261,.0498624,.0063336,-.3084437,1.252982,1.252982
"155394","33249",31dec2013,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Wholesale",,-.6507727,,-.0587841,0,,,8.415996,23.8,1,0,0,,,,.2079321,.37536,15.212,6.476973,19682.77,7476.63,.0001545,13856.18,48,"MALE",1095,6.999423,.0199581,.288968,.0333028,0,.088096,.0257527,.00458601,.0689618,.0222198,.0689618,.0222198,.0615548,.0382713,.0314883,-.0160004,-.1236803,2.640249,2.640249
"156153","43065",31dec2013,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Electronic Equipment",,-.4711851,,-.1666393,0,,,6.18364,.525,3,,.5130189,,,,-.1343261,.14458,,5.272451,9986.309,818.0046,.0011021,-1055.85,70,"MALE",975,6.883462,.0414871,0,.7417943,.0775405,-.2476622,.0257527,.15576014,-.3250975,-.3630879,-.3827826,-.420327,-1.098557,-1.144114,-.1761584,-.2067615,.7764615,2.263292,2.263292
"156155","29947",30nov2013,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Wholesale",,.9615107,,.3902993,0,,0,8.109492,14.5,3,,0,,,,.1682729,.78159,15.22061,6.39693,26044.47,18443.61,.0000775,17043.21,49,"MALE",2100,7.650169,.008709,.0955919,.0568585,0,.0531284,.0257441,.00454894,.0457733,-.0009688,.0457733,-.0009688,.0140373,-.0092463,.0618394,.0143507,.130833,1.32884,1.314967
"156383","46593",,2013,"Finance","Insurance",,-1.051696,,,0,,,10.58713,.416,,,0,,,,.0262947,,,6.488445,7535.648,5317.475,.0000921,5053.114,59,"MALE",571,6.349139,.0000239,.0200903,.0245829,.0003191,.0068563,.0257527,.00194056,.0063926,-.0221887,.0063926,-.0221887,.0961088,.0054042,.1362354,.058809,.1470904,1.011975,1.011975
"156614","35025",31jan2014,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Retail",,,,.072888,0,,,7.168569,3.6,2,-.4528476,0,,,,.2530466,.4173,,6.55108,22166.79,22321.18,.0001967,18088.48,51,"MALE",792,6.675823,.0401599,.4129867,.0044122,0,.0817012,.0336342,.03217424,.0719954,.0073924,.0719954,.0046639,.0783806,.0430838,.042606,-.0065518,-.7624857,2.736246,2.235792
"156617","43621",31dec2013,2013,"Healthcare, Medical Equipment, and Drugs","Pharmaceutical Products",,-.9854235,,.0735078,0,,,6.408738,.421,1,0,.1601433,,,,.0504277,.44003,,6.580408,24565.02,2870.424,.0010867,3582.803,57,"MALE",6939,8.845057,.0066592,.0094313,.4516436,0,.0386081,.0257527,.19440604,.02708,-.0226064,.02708,-.0226064,.048869,-.0392915,.0137718,-.0071725,.0471129,2.241025,2.241025
"156633","30296",30sep2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Personal Services",,-.1897357,,-.0344959,,,,5.63287,2.15,2,-.1081007,0,,,,-.1190998,.30209,,6.567618,4523.596,268.5702,.0015517,-1063.372,49,"FEMALE",3652,8.203304,.0334642,0,.3540218,.0351388,.0968321,.0281016,.04746792,.0136333,-.0161359,.0136333,-.0198074,.0100192,-.034237,.0127454,-.0273717,.0839657,1.730072,1.573105
"156861","25680",31dec2013,2013,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances","Consumer Goods",,.4595345,,-.0613607,1,,,7.91202,6.7,,,.0085217,,,,.3888054,.36367,15.70184,6.72709,45958.63,19919.84,.000578,18558.92,53,"MALE",1975,7.58883,.0146526,.6727353,.0296714,0,.0561193,.0257527,.10425944,.0287923,-.0373786,.0287923,-.0373786,.0318955,-.0292862,.0240369,-.0196757,.1181889,2.04959,2.04959
"157057","31140",,2013,"Finance","Insurance",,-.6743216,,,,,,10.2994,16.6,,,0,,,,.0192695,,15.77414,6.907755,30184.61,16332.32,.0000808,14908.53,58,"MALE",2846,7.954021,.0017609,.0551282,.0934499,.0024947,.020655,.0257527,.00341807,.0164534,-.0121279,.0164534,-.0121279,.0540369,-.0366677,.1025559,.0251295,.0576355,.9934241,.9934241
"157153","46100",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Non-Metallic and Industrial Metal Mining",,.5284479,,-.1031049,,,,7.24765,1.855,3,-.5159181,0,,,,.1336133,.2609,15.35445,6.514428,4165.783,675.2767,3.88e-07,675.2767,49,"MALE",348,5.855072,.0873434,.3406891,.1136105,.0521782,.145074,.0257527,.03460467,.0931093,.0548091,.0931093,.0573139,.1157932,.0513212,.048809,.0145003,.2501411,2.457313,2.457313
"157218","32840",31dec2013,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Restaraunts, Hotels, Motels",,-1.470009,,-.1242343,0,,,6.55923,31.7,1,0,0,,,,.3205045,.24994,,6.525763,16474.39,9777.843,.0001518,8760.713,55,"FEMALE",6392,8.762959,.1965842,0,.0922253,0,.2218022,.0257527,.00794193,.1013903,.0382609,.1013903,.0393638,.0564877,.0046979,.0258509,-.0088147,.1329207,4.208487,4.208487
"157353","29148",,2013,"Finance","Insurance",,-.5243865,,,,,,9.233129,.945,,,0,,,,.0118469,,,7.634174,15328.19,6253.932,.0000574,5705.908,58,"MALE",4211,8.345693,.0015933,.0585504,.2105371,.0046723,.0337031,.0257527,.02497971,.0322369,.0036557,.0322369,.0036557,.1368238,.0461192,.1217987,.0443723,.1148504,.9976586,.9976586
"157679","40156",,2013,"Finance","Trading",,,,,,,,8.886139,.059,,,0,,,,.0189137,,,6.917111,16983.34,-11633.19,.0004214,-19482.79,55,"MALE",852,6.74876,0,.5224996,.0173264,.0234261,,.0281833,,-.0045874,-.0204225,.0002319,-.0234515,.0039979,-.1570167,.0004606,-.0309728,.2548629,1.072278,1.072278
"157855","35712",31jan2014,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Business Services",,-.0398006,,.040049,,,1,9.121829,13.312,1,0,.1532296,,,,.111528,.51963,17.26019,7.090077,2643863,25677.22,.0134441,2556360,49,"MALE",4474,8.406261,.0326792,.2091418,.0916399,0,.0141441,.0336342,.02564647,-.0253662,-.0684642,-.0253662,-.0696739,-.0570314,-.1194942,-.0062866,-.0395944,.0746512,4.344129,4.700099
"158354","14472",,2013,"Finance","Insurance",,,,,,,,11.5903,5,,,0,,,,-.0043315,,16.29926,6.881205,9318.57,973.799,2.23e-06,973.799,56,"MALE",364,5.899898,0,.0688694,.0707761,0,.0063862,.0257527,.00207741,.0052941,-.0232872,.005183,-.0233982,.0595555,-.0311491,.0728764,-.00455,-.3984117,.9360011,.9360011
"158563","51558",31dec2013,2013,"Healthcare, Medical Equipment, and Drugs","Pharmaceutical Products",,,,.0638121,0,,,4.421103,.085,1,0,1.613482,,,,.277552,.32529,,6.690532,1452.79,929.8783,.0001367,663.0238,49,"MALE",2535,7.838343,.0065154,0,.9343655,0,-.4001058,.0257527,.40676885,-.4053109,-.4549973,-.4053109,-.4549973,-1.100137,-1.188298,-.1690643,-.1900087,-.2804314,2.742932,2.742932
"158587","60589",,2013,"Finance","Banking",,,,,,,,8.456608,.624,,,0,,,,.0092491,,,6.482229,28972.75,13320.5,.0035341,10227.87,71,"FEMALE",4869,8.490849,.0019332,.0073569,.2630525,0,.0065558,.0257527,.00119892,.0053357,-.0044297,.0053357,-.0044668,.1321718,-.0668404,.0372667,-.0214319,-.5103825,1.066762,1.066762
"158742","43625",,2013,"Finance","Trading",,-1.386347,,,1,,,5.862432,.293,,,0,,,,.1152774,,15.41316,6.214608,113161.7,69815.09,.0037073,56939.46,53,"MALE",5012,8.51979,.0662214,,.4124917,.0549807,.2314878,.0257527,.06895251,.195015,.17918,.2162138,.1925303,.3184143,.1573997,.0301038,-.0013296,-.0579955,7.299497,7.299497
"158791","43803",31dec2013,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Computers",,-.0398006,,-.049813,,,,5.189818,.205,1,0,.2349979,,,,.0838516,.23759,,5.886104,2053.462,593.5785,.0003699,-722.5544,47,"MALE",2155,7.67601,.0227268,0,.5938775,0,-.0716523,.0257527,.17094295,-.090751,-.1426916,-.090751,-.1426916,-.2180708,-.2700097,-.0524963,-.0843162,-.5507531,1.890747,1.890747
"160183","32528",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Entertainment",,-.9253097,,-.1369103,,,1,7.754075,22.5,1,-5.96e-08,0,,,,.0338718,.28622,,6.84588,125671.6,-5605.843,.0022342,-50606.46,52,"MALE",6453,8.772455,.1496956,.3640409,.0035752,0,.1032513,.0257527,.00397792,.0522134,.0297639,.0522134,.0297639,.1009301,.0455906,.0614877,.043137,.1416204,1.313558,1.313558
"160211","44847",31dec2013,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Restaraunts, Hotels, Motels",,-.6507727,,-.0058161,1,,,6.263884,10,,,0,,,,.2356646,.35927,16.07191,6.76929,78454.32,41099.81,,39893,50,"MALE",1394,7.24065,.0768903,2.925137,.266225,.0841306,.3213068,.0257527,.03617139,.2722202,.2090907,.2722202,.2101936,.0793381,.0275484,.0368109,.0021453,.3749283,10.83653,10.83653
"160225","35245",,2013,"Finance","Banking",,1.84702,,,0,,,9.563951,8.199999999999999,,,0,,,,.0670552,,16.33018,6.907755,63278.64,76899.3,2.86e-08,67424.14,54,"MALE",1279,7.154615,.0108833,.0030895,.4927679,.024505,.2369049,.0257527,.01775282,.2187895,.2090242,.2187895,.208987,.3733525,.1743402,.0312319,-.0274667,.1540083,7.471619,7.471619
"160255","14409",31dec2013,2013,"Healthcare, Medical Equipment, and Drugs","Pharmaceutical Products",,1.679694,,-.1459465,,,,8.728895,17,1,0,.0734582,,,,.0024276,.30184,16.10727,6.933011,19056.91,7682.934,.0000501,9001.646,58,"MALE",1009,6.917706,.0572108,.2979009,.1291654,0,.0403308,.0257527,.03549336,-.0013433,-.0510297,-.0013433,-.0510297,-.0020209,-.0901814,-.0012112,-.0221556,.5171711,1.629138,1.629138
"160376","34669",31dec2013,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Restaraunts, Hotels, Motels",,-.9017608,,-.1070427,,,1,6.777241,45.7,1,0,0,,,,.1814563,.27646,,6.263398,170157.2,72114.57,.0103834,14404.12,57,"MALE",866,6.765039,.1270196,.0583756,.1081008,.0384461,.1503856,.0257527,.00620881,.0916351,.0285057,.0916351,.0296086,.056533,.0047433,.0411206,.006455,.2071826,2.552284,2.552284
"160416","33482",,2013,"Finance","Insurance",,,,,0,,,8.282874,1.396,,,0,,,,-.045645,,,6.802395,8666.99,2038.622,.0240492,2038.622,55,"MALE",364,5.899898,.0078068,.096768,.0863454,.0066112,-.230793,.0257527,.11440351,-.2383024,-.2668837,-.2383024,-.2668837,-.5411108,-.6318153,-4.860069,-4.937495,-.4639423,1.017417,1.017417
"160479","33035",,2013,"Finance","Trading",,-.841647,,,1,,,8.288319,2.584,,,0,,,,.0317681,,14.65114,6.920423,154496.7,27313.56,.0019361,-2934.6,51,"MALE",1735,7.459339,.0016404,.489459,.0372564,.0409877,,.0257527,,.0432663,.0274312,.0432663,.0195828,.2947026,.133688,.0352846,.0038512,.4650658,1.783188,1.783188
"160600","43081",31dec2013,2013,"Healthcare, Medical Equipment, and Drugs","Medical Equipment",,-1.092635,,-.099191,,,,6.245789,2.56,3,,.0114302,,,,-.0203805,.22324,,6.263398,5145.151,245.2669,.0011454,134.983,49,"MALE",1079,6.984716,.0197505,.3361921,.014272,0,-.0232399,.0257527,.04713822,-.069398,-.1230471,-.069398,-.1230471,-.0894968,-.1689558,-.0954444,-.1290102,-.0550459,1.160388,1.160388
"160668","50336",31dec2013,2013,"Healthcare, Medical Equipment, and Drugs","Pharmaceutical Products",,-.7221732,,,0,,,6.523937,.241,1,0,26.30958,,,,-.1922922,,,6.894613,37439.13,11891.81,.0033457,15547.12,53,"MALE",4474,8.406261,.0040132,.4220152,.6827473,0,-.2466052,.0257527,.1659048,-.2505684,-.3002549,-.2505684,-.3002549,-35.87663,-35.96479,-.0429378,-.0638821,-.4678733,6.396545,6.396545
"160706","32980",,2013,"Finance","Trading",,.5431972,,,,,1,8.022166,.022,,,0,,,,.0183944,,,6.586172,13568.66,3509.851,.000538,1390.261,43,"MALE",1947,7.574558,0,.3582489,.0766757,.0219022,.0078507,.0257527,.00549034,.0078182,-.0080169,.0160986,-.0075848,.0608735,-.1001412,.0217324,-.009701,.3485107,1.18571,1.18571
"160776","42287",,2013,"Finance","Banking",,-1.470009,,,,,,10.01577,.945,,,0,,,,.0040384,,15.54029,6.437263,18796.66,624.695,.00008,624.695,54,"MALE",5113,8.539737,.0005523,.1506173,.0064342,0,.0105898,.0257527,.00146835,.0102224,.0004571,.0102224,.0004199,.2905937,.0915814,.0450264,-.0136722,.1413647,1.146594,1.146594
"160785","21289",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Business Services",,-.841647,,-.0956995,,1,,6.331381,3.63,,,0,,,,-.0933191,.23941,14.89325,6.642324,10983.25,2357.896,.0008274,1250.665,52,"MALE",2831,7.948739,.0642765,.0207641,.0815419,.1048419,.0872739,.0257527,.0859432,.0363514,-.0067467,.0383587,-.005949,.0221579,-.040305,.0381906,.0048828,-.0383473,1.382566,1.382566
"160888","40545",31dec2013,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Electronic Equipment",,-1.386347,,.0090561,,,,5.910547,1.105,1,0,.2088823,,,,.0658104,.34658,15.82137,6.153584,53309.45,41291.05,.0033669,24304.32,53,"MALE",5996,8.699015,.0427315,0,.6135378,0,.0950318,.0257527,.02093673,.0620697,.0240793,.0620697,.0245252,.0961733,.0506163,.0172533,-.0133498,.4510699,3.720914,3.720914
"160912","34015",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Entertainment",,-.6080492,,-.1422786,,,1,7.729396,2.2,4,-.8975244,.0047347,,,,-.018875,.23703,16.41696,7.824046,52367.52,34123.1,.000665,29113.38,62,"MALE",3378,8.125335,.017318,.1319129,.0419778,0,.0419303,.0257527,.05061417,.024221,.0017715,.024221,.0017715,.0779216,.0225821,.0183507,0,-.2517263,1.702191,1.702191
"160989","41738",,2013,"Finance","Trading",,-.4860884,,,,,,6.470592,.361,,,0,,,,-.089099,,,6.579251,29644.05,3128.441,.0111327,21899.14,72,"MALE",,,.0033862,.1426225,.0605048,.0154444,.0359285,.0257527,.00448836,.0288419,.0130068,.0288419,.0051585,.0692156,-.091799,.080782,.0493486,.2721459,1.034899,1.034899
"161013","32880",,2013,"Finance","Trading",,.62151,,,,,0,8.694938,.235,,,0,,,,.02003,,,6.633318,13478.52,535.4633,.0001647,-125.9246,53,"MALE",3652,8.203304,0,.4472412,.0058109,.0298043,,.0257527,,.0078097,-.0080254,.0078097,-.0158738,.0732925,-.0877221,.0133991,-.0180343,.2134698,1.090603,1.090603
"161040","34473",,2013,"Finance","Banking",,-1.092635,,,,,0,6.802733,3.184,,,0,,,,.1354385,,,6.650199,34998.11,7122.314,.0017429,6862.705,68,"MALE",4839,8.48467,.0587845,.1666102,.0844525,.0114639,.1264149,.0257527,.07686538,.0829852,.0732199,.0873326,.0775301,.0368208,-.1621915,.0426935,-.0160051,.2231573,2.711157,2.711157
"161048","41994",,2013,"Finance","Trading",,-1.092635,,,,,,8.630172,3.059,,,0,,,,.029827,,15.12572,6.244167,4946.32,-969.1857,.0000205,379.7029,49,"MALE",3744,8.228177,.0004634,.4902407,.013255,.0266988,,.0257527,,.0081445,-.0076906,.018693,-.0049904,.1584394,-.0025752,.0310051,-.0004283,.2837848,1.134004,1.134004
"161844","57368",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Entertainment",,,,.0829969,,,,10.03119,48.5,,,0,,,,.1161205,.66061,16.45485,6.907755,3.21e+07,1.50e+07,.0530119,9718991,79,"MALE",3439,8.143227,.0395221,.4295083,.1587401,.0507436,.1475875,.0257527,.05185134,.1014773,.0790278,.1014773,.0790278,.1674667,.1121272,.0357125,.0173618,-.0889078,3.496556,3.496556
"161953","46604",,2013,"Finance","Trading",,.1579861,,,,,,7.38434,1.288,,,0,,,,.0246802,,,6.173786,4180.371,-51.55176,.0004887,282.313,52,"MALE",1460,7.286876,.0004886,.4840419,.021313,.0298094,,.0257527,,.0029654,-.0128697,.0026842,-.0209993,.0234157,-.137599,.0042717,-.0271617,.3994012,1.177753,1.177753
"162127","46610",31dec2013,2013,"Telephone and Television Transmission","Communication",,.9441203,,-.0935107,,,,7.465872,1.521,1,-5.96e-08,0,,,,.0561527,.31302,,6.0471,4695.318,1058.388,.0010179,-754.1544,67,"MALE",4382,8.385489,.0614423,.6992677,.0031768,.0349787,.0966637,.0257527,.0116598,.0169591,-.0171038,.0176327,-.0224215,.051217,-.0289742,.039176,-.0095263,.5264192,1.262555,1.262555
"162129","42304",31dec2013,2013,"Chemicals and Allied Products","Chemicals",,-.6917118,,.1096397,0,,,9.880935,8.199999999999999,1,0,0,,,,-.1869029,.5515,16.05038,6.526982,19110.07,-11805.2,.0000127,-8146.294,60,"MALE",2556,7.84659,,.1550527,.2706914,.0109185,.0832259,.0257527,.04149814,.0422369,-.0275488,.0422369,-.0293696,.1107387,.0271173,.0410134,-.0091765,-.0243646,1.399075,1.399075
"162160","31675",,2013,"Finance","Trading",,-1.302684,,,,,,7.974041,.038,,,0,,,,.0149416,,,6.39693,19800.76,1954.703,.0009358,-4586.495,49,"MALE",3805,8.244334,0,.4894635,.0158299,.0441721,,.0257527,,.0306679,.0148328,.0333925,.0097091,.394149,.2331343,.0492115,.0177781,.1009275,1.215762,1.215762
"162254","18845",31dec2013,2013,"Chemicals and Allied Products","Chemicals",,,,-.0699962,0,,,9.106977,7.43,5,,.0130568,,,,.0102018,.336,16.00382,6.945496,11558.64,1821.416,.0000312,1228.045,62,"MALE",638,6.459905,.0418053,.3397649,.1136616,.0092038,.1569084,.0257527,.02897546,.1220892,.0523035,.1220892,.0504827,.1691244,.0855031,.1268382,.0766482,.0875745,1.638318,1.638318
"162264","36597",31dec2013,2013,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing","Business Supplies",,,,-.0854743,0,,,6.516045,1.875,4,,.0072232,,,,.0528185,.24216,,6.39693,9924.513,5673.544,.0002384,5291.649,53,"MALE",958,6.865891,.0424619,.3135079,.1085959,.0170144,.1154017,.0257527,.02774545,.0730877,.0232161,.0769345,.0270628,.0615749,.0209834,.0743112,.0269662,.3904596,1.616452,1.616452
"162335","41077",31mar2014,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Wholesale",,1.027783,,-.0141732,,,,7.49313,.155,2,-.4161749,0,,,,-.0123225,.38256,,6.55108,6792.794,3605.209,.0000532,1378.961,57,"MALE",1670,7.421177,.0015393,.5203727,.0157775,0,.0479494,.0333366,.0100174,.0404391,-.006303,.0404391,-.006303,.1206468,.0973632,.0514286,.0039399,.3527553,1.600565,1.353849
"162385","33577",31dec2013,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Business Services",,-.1897357,,-.0637079,,,,8.141202,1.431,2,-.5780959,0,,,,.0274718,.31055,15.37426,6.383694,11327.09,8971.622,.000082,1533.394,62,"MALE",5631,8.63622,.0114927,.2016514,.1052961,0,.0604175,.0257527,.02407505,.0434623,.0003643,.0434623,-.0008454,.2079661,.1455033,.0386461,.0053383,.1392303,1.857493,1.857493
"162386","41453",31dec2013,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Retail",,-.0398006,,-.1029134,,,,6.485038,.9409999999999999,,,0,,,,-.0286633,.26634,,6.577647,7643.543,718.846,.0002081,718.846,55,"MALE",,,.0165277,.3357425,.0735001,.0277766,.0676949,,.00750426,.0190793,-.0455236,.0190793,-.0482522,.0199285,-.0153683,.0203799,-.0287779,.05094,1.407628,1.407628
